"","word","word_type","survey_type","type","value","responded","duration_in_seconds","StartDate","local_id","age_rounded","gender","date_created"
"3473","all","cdi_words","2A","produces",NA,0,"97","2026-03-08 18:23:32","VVI165",720,"m","2/26/26"
"3474","much","cdi_words","2A","produces",NA,0,"97","2026-03-08 18:23:32","VVI165",720,"m","2/26/26"
"3475","could","cdi_words","2A","produces",NA,0,"97","2026-03-08 18:23:32","VVI165",720,"m","2/26/26"
"3476","need","cdi_words","2A","produces",NA,0,"97","2026-03-08 18:23:32","VVI165",720,"m","2/26/26"
"3477","would","cdi_words","2A","produces",NA,0,"97","2026-03-08 18:23:32","VVI165",720,"m","2/26/26"
"3478","if","cdi_words","2A","produces",NA,0,"97","2026-03-08 18:23:32","VVI165",720,"m","2/26/26"
"3479","sock","extra_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3480","bathtub","extra_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3481","shower","extra_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3482","balloon","extra_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3483","dresser","extra_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3484","kite","extra_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3485","camel","extra_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3486","elephant","extra_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3487","ladybug","extra_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3488","cloud","extra_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3489","tree","extra_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3490","zipper","extra_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3491","crow","extra_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3492","penguin","extra_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3493","seahorse","extra_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3494","duck","extra_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3495","chicken","extra_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3496","butterfly","extra_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3497","lizard","extra_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3498","walrus","extra_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3499","snake","extra_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3500","truck","extra_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3501","car","extra_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3502","airplane","extra_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3503","baa baa","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3504","meow","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3505","ouch","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3506","uh oh","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3507","woof woof","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3508","bear","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3509","bird","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3510","cat","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3511","dog","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3512","duck","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3513","horse","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3514","airplane","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3515","boat","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3516","car","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3517","ball","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3518","book","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3519","game","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3520","applesauce","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3521","candy","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3522","coke","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3523","cracker","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3524","juice","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3525","meat","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3526","milk","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3527","peas","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3528","hat","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3529","necklace","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3530","shoe","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3531","sock","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3532","chin","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3533","ear","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3534","hand","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3535","leg","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3536","broom","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3537","comb","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3538","mop","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3539","plate","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3540","trash","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3541","tray","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3542","towel","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3543","bed","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3544","bedroom","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3545","bench","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3546","oven","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3547","stairs","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3548","flag","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3549","rain","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3550","star","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3551","swing","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3552","school","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3553","sky","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3554","party","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3555","friend","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3556","mommy","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3557","person","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3558","bye","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3559","hi","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3560","no","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3561","shopping","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3562","thank you","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3563","carry","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3564","chase","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3565","dump","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3566","finish","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3567","fit","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3568","hug","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3569","listen","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3570","like","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3571","pretend","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3572","rip","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3573","shake","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3574","taste","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3575","gentle","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3576","think","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3577","wish","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3578","all gone","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3579","cold","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3580","fast","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3581","happy","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3582","hot","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3583","last","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3584","tiny","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3585","wet","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3586","after","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3587","day","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3588","tonight","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3589","our","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3590","them","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3591","this","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3592","us","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3593","where","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3594","beside","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3595","down","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3596","under","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3597","all","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3598","much","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3599","could","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3600","need","cdi_words","2A","produces",1,1,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3601","would","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3602","if","cdi_words","2A","produces",NA,0,"123","2026-03-09 13:10:25","VVI143",690,"f","2/16/26"
"3603","sock","extra_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3604","bathtub","extra_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3605","shower","extra_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3606","balloon","extra_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3607","dresser","extra_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3608","kite","extra_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3609","camel","extra_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3610","elephant","extra_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3611","ladybug","extra_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3612","cloud","extra_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3613","tree","extra_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3614","zipper","extra_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3615","crow","extra_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3616","penguin","extra_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3617","seahorse","extra_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3618","duck","extra_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3619","chicken","extra_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3620","butterfly","extra_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3621","lizard","extra_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3622","walrus","extra_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3623","snake","extra_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3624","truck","extra_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3625","car","extra_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3626","airplane","extra_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3627","baa baa","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3628","meow","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3629","ouch","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3630","uh oh","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3631","woof woof","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3632","bear","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3633","bird","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3634","cat","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3635","dog","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3636","duck","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3637","horse","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3638","airplane","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3639","boat","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3640","car","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3641","ball","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3642","book","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3643","game","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3644","applesauce","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3645","candy","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3646","coke","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3647","cracker","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3648","juice","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3649","meat","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3650","milk","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3651","peas","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3652","hat","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3653","necklace","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3654","shoe","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3655","sock","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3656","chin","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3657","ear","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3658","hand","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3659","leg","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3660","broom","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3661","comb","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3662","mop","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3663","plate","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3664","trash","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3665","tray","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3666","towel","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3667","bed","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3668","bedroom","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3669","bench","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3670","oven","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3671","stairs","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3672","flag","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3673","rain","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3674","star","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3675","swing","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3676","school","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3677","sky","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3678","party","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3679","friend","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3680","mommy","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3681","person","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3682","bye","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3683","hi","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3684","no","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3685","shopping","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3686","thank you","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3687","carry","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3688","chase","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3689","dump","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3690","finish","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3691","fit","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3692","hug","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3693","listen","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3694","like","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3695","pretend","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3696","rip","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3697","shake","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3698","taste","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3699","gentle","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3700","think","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3701","wish","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3702","all gone","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3703","cold","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3704","fast","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3705","happy","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3706","hot","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3707","last","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3708","tiny","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3709","wet","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3710","after","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3711","day","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3712","tonight","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3713","our","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3714","them","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3715","this","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3716","us","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3717","where","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3718","beside","cdi_words","2A","produces",NA,0,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
"3719","down","cdi_words","2A","produces",1,1,"159","2026-03-09 16:05:40","VVI161",630,"m","2/23/26"
